日付,コード,銘柄名,市場・商品区分,33業種コード,33業種区分,17業種コード,17業種区分,規模コード,規模区分
20241031,7827,オービス,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
20241031,7831,ウイルコホールディングス,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
20241031,7832,バンダイナムコホールディングス,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他,2,TOPIX Large70
20241031,7833,アイフィスジャパン,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,7,TOPIX Small 2
20241031,7836,アビックス,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
20241031,7837,アールシーコア,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
20241031,7839,ＳＨＯＥＩ,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他,6,TOPIX Small 1
20241031,7840,フランスベッドホールディングス,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他,7,TOPIX Small 2
20241031,7841,遠藤製作所,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
20241031,7846,パイロットコーポレーション,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他,4,TOPIX Mid400
20241031,7847,グラファイトデザイン,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
20241031,7850,総合商研,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
20241031,7851,カワセコンピュータサプライ,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
20241031,7856,萩原工業,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他,7,TOPIX Small 2
20241031,7857,セキ,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
20241031,7859,アルメディオ,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
20241031,7863,平賀,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
20241031,7864,フジシールインターナショナル,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他,6,TOPIX Small 1
20241031,7865,ピープル,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
20241031,7867,タカラトミー,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他,4,TOPIX Mid400
20241031,7868,広済堂ホールディングス,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他,7,TOPIX Small 2
20241031,7872,エステールホールディングス,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,7,TOPIX Small 2
20241031,7875,竹田ｉＰホールディングス,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
20241031,7878,光・彩,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
20241031,7879,ノダ,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
20241031,7883,サンメッセ,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
20241031,7885,タカノ,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,7,TOPIX Small 2
20241031,7887,南海プライウッド,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
20241031,7893,プロネクサス,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他,7,TOPIX Small 2
20241031,7896,セブン工業,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
20241031,7897,ホクシン,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,7,TOPIX Small 2
20241031,7898,ウッドワン,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,7,TOPIX Small 2
20241031,7901,マツモト,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
20241031,7902,ソノコム,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
20241031,7906,ヨネックス,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
20241031,7911,ＴＯＰＰＡＮホールディングス,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他,4,TOPIX Mid400
20241031,7912,大日本印刷,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他,4,TOPIX Mid400
20241031,7914,共同印刷,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他,7,TOPIX Small 2
20241031,7915,ＮＩＳＳＨＡ,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他,6,TOPIX Small 1
20241031,7916,光村印刷,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,7,TOPIX Small 2
20241031,7919,野崎印刷紙業,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
20241031,7921,ＴＡＫＡＲＡ　＆　ＣＯＭＰＡＮＹ,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他,7,TOPIX Small 2
20241031,7922,三光産業,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
20241031,7923,トーイン,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
20241031,7932,ニッピ,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
20241031,7936,アシックス,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他,4,TOPIX Mid400
20241031,7937,ツツミ,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,7,TOPIX Small 2
20241031,7938,リーガルコーポレーション,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
20241031,7939,研創,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
20241031,7944,ローランド,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他,6,TOPIX Small 1
20241031,7946,光陽社,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
20241031,7949,小松ウオール工業,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他,7,TOPIX Small 2
20241031,7951,ヤマハ,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他,4,TOPIX Mid400
20241031,7952,河合楽器製作所,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他,7,TOPIX Small 2
20241031,7953,菊水化学工業,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
20241031,7955,クリナップ,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他,7,TOPIX Small 2
20241031,7956,ピジョン,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他,4,TOPIX Mid400
20241031,7957,フジコピアン,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
20241031,7962,キングジム,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他,7,TOPIX Small 2
20241031,7963,興研,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
20241031,7966,リンテック,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他,6,TOPIX Small 1
20241031,7972,イトーキ,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他,6,TOPIX Small 1
20241031,7974,任天堂,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他,1,TOPIX Core30
20241031,7975,リヒトラブ,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
20241031,7976,三菱鉛筆,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他,6,TOPIX Small 1
20241031,7980,重松製作所,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
20241031,7981,タカラスタンダード,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他,6,TOPIX Small 1
20241031,7983,ミロク,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
20241031,7984,コクヨ,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他,4,TOPIX Mid400
20241031,7986,日本アイ・エス・ケイ,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
20241031,7987,ナカバヤシ,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,7,TOPIX Small 2
20241031,7990,グローブライド,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他,6,TOPIX Small 1
20241031,7992,セーラー万年筆,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
20241031,7994,オカムラ,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他,6,TOPIX Small 1
20241031,7997,くろがね工作所,スタンダード（内国株式）,3800,その他製品,10,情報通信・サービスその他,-,-
20241031,8022,美津濃,プライム（内国株式）,3800,その他製品,10,情報通信・サービスその他,6,TOPIX Small 1
